pathway	SRR32507895	SRR32507896	SRR32507898	SRR32507899	SRR32507900	SRR32507901	SRR32507902	SRR32507903	SRR32507904	SRR32507905	SRR32507906	SRR32507907	SRR32507909	SRR32507910	SRR32507911	SRR32507912	SRR32507913	SRR32507914	SRR32507915	SRR32507916	SRR32507917	SRR32507918	SRR32507920	SRR32507921	SRR32507922	SRR32507931	SRR32507932
PWY-6948	602.2632802109008	832.5733819707817	613.483744965494	756.1238736969988	1004.4321109303643	313.040722841045	1027.538469585682	619.8069006274862	611.3628479361746	460.20444228520086	1457.7737302847236	210.776999559865	206.20172720389843	555.3916267127785	564.7632241424396	274.54662514957414	218.73004707189594	328.2509240383624	1292.3957352155685	869.2756083663706	1124.6044992394204	233.13019501332695	643.8989237481278	308.4180216367893	583.9593418764006	250.16840273505522	187.29622835783266
PWY-6956	0.0	0.0	0.0	0.0	329.55685355091043	64.15106821406458	285.1911320707376	105.26337803056002	0.0	0.0	0.0	0.0	0.0	469.3619878141125	0.0	0.0	41.61902600557656	0.0	0.0	0.0	0.0	0.0	500.3717058408036	0.0	377.20766867730777	0.0	0.0
PWY-6957	809.7705691495061	875.2279247735024	2725.772038918505	88.16438904891963	3094.547747101787	7415.245091699342	4143.449396030769	2241.517726595228	2708.283621124767	2429.2859241340025	658.2363172459229	1656.5667537573124	0.0	3187.0188931499074	7759.479434522893	3510.1408266248027	1357.210818351055	5359.490677087864	1091.004759604655	971.4757324181647	2221.084829895348	527.3198790797371	2768.4186000117047	4149.349700446268	3400.0314838096	1187.035174525451	4281.732197286467
PWY-6961	466.4477206708092	628.3600783548893	24.55638937306621	311.1605817611843	235.76548793896953	701.67858590782	471.46448970171986	625.7448534159545	239.07003546268666	381.3680791361056	1181.5515253480262	645.9794403354289	1348.7293415965407	685.2126149330564	522.2720403273233	386.40262628432936	826.333445412786	513.5008870336451	1218.2893778800642	1364.6410522029498	12.293460133378396	363.84203783514135	1426.3552377847336	196.69912813258378	531.1667185146879	1528.0035136228555	280.36984194905585
PWY-6962	1382.82280339532	2671.3407616178824	2118.0700653545146	3879.6359835247586	3463.043183941296	1709.6353641802937	2394.6914074201295	1297.5704182410864	2447.8301673604433	2585.4311230124254	4409.977899145755	2016.4903319688144	4977.431793746008	2737.7918968482927	1329.316074220285	2244.6477238424513	588.9407091421962	2694.2637741651133	1493.581297417274	5976.17298371772	2280.8702409202383	2145.560389285647	2421.7054427371527	1107.7148213708526	2717.0726481491647	1063.5121784140895	1750.198854746695
PWY-6969	61771.923870438004	76397.20999571592	86100.30254625973	56801.54700351546	130655.29903678744	103574.72893933259	109088.54695544428	89664.34209722235	97950.76569744971	95760.8503430984	125981.66413413723	66139.02435081117	77761.74210468265	96563.2898433795	125538.86093866713	92495.89349142688	69816.718603435	102151.76137029039	55244.039425070034	126187.62369271305	61414.85235883647	38282.51751619632	105569.280130696	64983.291947663725	85745.48857305327	72028.37949931476	99110.56548464726
PWY-6992	1694.1686924691708	4949.936083687683	2268.866557390709	5161.664678420043	2746.368989943709	841.7752308318743	2405.7484470637105	2981.1675678934566	1960.8298316227535	3133.800720654322	7728.828256127289	2564.3124894576767	7174.176076218979	3219.5981488146704	1650.1678008147205	2670.848777910957	1252.7386440461153	2695.027367632997	2171.38558405666	8787.899698058167	7187.188630833503	3535.2541328181273	2257.284521250151	1331.6828582324986	2094.3007431344404	586.5378996448055	1978.6937622717567
PWY-6993	0.0	0.0	0.0	0.0	0.0	121.5372641260332	42.96342090332276	0.0	31.81522415053498	0.0	0.0	0.0	0.0	0.0	243.85644959046016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.85034059258834	11.943996749937424	0.0	0.0
PWY-7009	65.66030054905544	76.02280756641348	475.29072692630075	0.0	200.0281866166972	47.96776923900699	1071.1633142643868	387.0330731473785	17.987673493610345	420.37720054294505	218.33605081941437	150.3668420913802	0.0	233.76601511878653	0.0	1008.2816961531615	333.68712708129317	107.57261118608935	22.448757585408597	166.96120046834818	785.5179745758483	0.0	211.74856356251755	137.5947261865179	707.8036314659023	265.7086432673683	0.0
PWY-7013	1027.6876089714206	1171.9490511789236	602.7477565814211	343.5261217686371	551.3368783622983	882.5188101048197	2074.1808985484845	1564.5472374517592	529.3804104351852	2930.1768834426794	2900.984858716501	1399.673695876509	3557.8774506838477	900.3247552906348	1092.1311303070486	2260.786792248699	980.6802963864943	1045.8341461713906	766.5556011395885	2032.1280577852592	4959.099029731786	1165.6005223453276	410.17114927826964	853.8855760083796	1185.1376209905732	469.52244941146506	289.8313854239696
PWY-702	35016.099094320656	51767.86770726064	56033.13805668807	37240.85011061708	79780.00526388675	76052.36972486068	65346.29576640644	54985.660919451635	70111.68301218825	56477.38342031302	89072.62736635891	42243.10070583343	51268.76734594871	59289.33656909849	91877.12969268675	56822.83280858741	41546.84643740683	77382.88838833547	33424.78242051688	90648.67828779596	42470.02430405755	22333.545113471377	63089.97148867451	47451.89403112516	50675.405352206486	41839.708225461385	76513.66339745077
PWY-7031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.308970099667775	0.0	9.070176443375344	0.0	0.0	0.0	0.0
PWY-7039	1593.1809119882773	1965.5361394104923	285.312688491275	3431.7491089290197	3638.025532981834	1666.0173898967396	1054.7206572597731	1141.1644485589097	780.8422825659349	1245.0841572222237	1080.1544729972165	804.2080564600366	4505.952485414595	2428.1737474633537	1333.6462658561877	1223.6019368600055	1398.9518633403434	1180.3816607416181	2018.311042413101	1814.0949458377434	1033.5610510106364	3001.146404290657	2264.016332443246	609.0679308745224	2167.409295443147	1595.6320670683756	878.4135123444173
PWY-7052	12777.13715838966	14619.471378179524	22362.029509010586	9014.885793616078	30642.91604113476	19059.87421813972	26861.284752672324	17514.549128369792	17081.11381768393	20917.233352150302	25003.8381668831	15605.482412041934	13153.599187753975	22167.916625115675	18533.554518221586	23147.903911398796	14384.24465679299	16920.24848091211	10314.865478192509	23970.898035420178	19133.384930376986	4389.9314458539075	26505.07362970054	13990.865626468942	22617.573886929968	13302.23140249007	14834.65106780634
PWY-7072	3129.6091363802448	5962.339525928551	3166.522738183748	2847.780121237872	5350.168013399418	3319.931595008456	14970.68623473564	4751.078977686661	2300.6441506589176	6749.6013292011485	8220.234292507886	2469.1161484850713	5317.948673152658	4923.6867991397985	3439.5100532743963	12124.697250783867	4556.8052288565095	3219.955764737691	3201.2972877788416	10188.212252315352	1368.4197943538977	1987.7097055964482	5222.51410720495	1102.0681688919253	10929.730402471707	4424.887151181444	4107.2617639493365
PWY-7084	313.1800331909864	1328.4476182888748	83.6247899373345	32.008274050832235	253.5778451752745	0.0	203.29170059410686	993.7392035995325	2033.1629356783606	58.113819949459106	1416.9933439661586	39.93091675289269	0.0	664.2686663204312	11.993972709152171	527.4582657883363	1085.1684326967347	32.81926297095706	0.0	1728.736575755915	891.5136486824183	154.02445328192928	1037.737898301164	69.67328838353639	244.76751795744877	659.2732216841306	61.886156247749035
PWY-7090	5763.380374315627	9439.836348110355	9578.687465084844	4638.78458611562	15961.388803970533	2981.0623464177625	9153.965670225383	6598.438081186965	9114.621857668344	9812.353595389277	16178.184805015919	7278.199510789343	7835.2130281209775	10485.499246045636	4871.431616208194	7588.285077769395	5893.355363599407	7040.086776290178	5729.887399935991	14026.016364270343	6181.066909033045	2627.3285538452124	11288.768412844154	1909.7353932145766	5810.168044316198	5251.893016559553	4280.640823644092
PWY-7094	83691.8463190849	98291.60074401434	127269.158674091	71726.66179236528	168390.07844792245	169846.7546220246	150740.44311340436	99625.5490623703	155232.8017395507	129634.74700033643	167071.06209400986	90009.11327477613	106570.21903016859	123478.99909411566	199962.46821771853	130954.83241087887	77768.45097425836	175971.8533926844	71702.53080628476	166757.93624427103	94262.21123235472	45042.80855219688	131645.29774609345	105920.1168765775	119853.15865532514	72038.38937306171	160043.2276155949
PWY-7097	1092.604022624761	779.7213370163342	0.0	786.153225090571	2598.9947719181205	8604.41870819596	3263.056008762334	844.4843241068103	100.32464302010723	2361.906407976427	436.0706763075379	557.2685996644404	1184.0747506047967	3207.896705341219	13609.95069243424	2896.2080523705636	301.18385775193525	323.5890612548057	287.5125423007892	1475.551677304397	21.92854700261908	570.2654155892562	2414.826721840494	6682.082186930926	2591.2909689712296	420.9738596432655	573.7571296216789
PWY-7098	1132.9231447602945	1637.2893887045789	0.0	697.3971518110628	2577.2992441796605	5009.545239060926	4570.890402000059	1201.0846329796898	1649.1292671364188	2788.25798256399	4028.4717554925733	686.5170634416432	1086.3548511617146	2594.9154312356454	10477.078376505347	3349.8569972970695	465.84893343305055	1198.2145672899335	277.25120673171585	3414.13124322948	21.946346877438593	527.575974813271	2373.43070328868	4342.692392786963	3028.5720250135814	833.7912132125781	1031.6373141679394
PWY-7111	60727.024981844275	70017.43445127121	81230.14558850625	56482.49068032793	122636.3018139654	113049.06703300851	105260.86360614235	82004.84818779796	108637.80442100647	93679.18274796258	110682.20727063772	68274.95662193093	76213.2912912167	94007.90291177883	135540.03081347968	91488.11261295389	61780.32588760784	113635.69329818343	54395.634558658545	113574.73920212098	67696.40920973725	34337.62749323834	99987.63740002022	68579.28641271831	86875.93665952464	62736.243236639486	114088.67269944017
PWY-7115	28641.90938718665	36264.91846819952	43953.29565805177	23443.680757440572	58703.0083749396	60128.10574436584	50633.676230576755	36542.90248388435	58207.32378453456	44594.76440707767	57939.869568586895	33262.059406938715	34716.072286137525	42591.21738263395	74141.83234644352	43687.17418239983	28943.960888690253	65841.91629967025	25255.150834326254	56959.362022082714	31912.729809995802	17060.187651480774	46150.866825558376	38132.86164486812	39427.62470047027	29121.481336859546	59449.80779313872
PWY-7117	36447.23566708315	45784.78174020813	47890.78314651166	35297.94074679498	76325.1998914978	68752.68930749204	64197.685665166646	47604.074572571466	65123.51854897075	59227.486290361296	74999.51511245102	38890.06275949203	48333.12913108722	55669.32385819737	83597.67825047986	54409.72692397543	36646.3938928168	70624.16158835847	34117.84664931289	75447.9706328497	40155.37539800261	22262.177015693702	61475.50723001151	42292.91121636389	50791.00778585175	36283.05713330005	69659.84744906606
PWY-7118	27286.141469694143	28547.380446330935	41718.6480618704	29792.90611612122	56323.79380571997	74881.44686554	46821.545744506955	31520.38172771053	64740.701777634866	43441.525740533674	52393.75518085703	31774.922786897147	41204.41221424625	39205.96918203885	86534.6179007129	40833.486987697965	25908.73950283835	72474.32950622159	23912.705471589223	49896.97923739338	28991.843459264648	20144.198886375987	44277.05505571409	44558.246957477895	36468.795944979225	27398.997607664507	66980.06022827559
PWY-7128	0.0	0.0	0.0	0.0	0.0	159.09964264317807	70.7893348606826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	311.3897777896913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.869697097794123	0.0	0.0
PWY-7136	0.0	46.38759689922481	0.0	29.50764951321279	13.945054945054947	0.0	17.748418833450458	0.0	0.0	32.85767097966728	0.0	0.0	73.08154506437768	0.0	53.90167865707434	32.700729927007295	0.0	0.0	0.0	101.1063829787234	0.0	0.0	0.0	15.157894736842104	0.0	8.523364485981308	0.0
PWY-7153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.999911227751309
PWY-7159	15319.189607314265	22709.579533873304	20835.36588848971	18981.45182543765	34685.00616745687	15612.102093222538	23616.72827976885	16804.248727079812	27612.964961548052	24204.648650480718	37638.65246618836	16873.301024709443	24253.324839962952	26495.554749362425	21302.76604750941	18090.18704652861	11780.317665320177	23619.12971433403	15543.564644320635	38635.42505333631	17679.50991572798	11505.939994650498	26569.32844344337	10171.90818277112	15918.97383380426	11807.973057383917	22303.571804241277
PWY-7198	198.04104232174404	271.37405799645836	0.0	79.22892112368042	2838.365123497153	0.0	0.0	762.222289343491	0.0	540.1388090410611	1026.2449282568946	568.5370929239086	1221.298824300537	2061.7648771878657	0.0	543.9006758386997	72.46381083917517	98.28633856447298	373.02784908477275	792.1201972435514	511.77011601107193	598.6854748949656	899.8510108371984	0.0	177.13674010876878	0.0	0.0
PWY-7199	2944.1458960390487	143.72008782892314	916.1650618351051	1146.731535019232	696.245843612571	30073.040691273993	3642.9711371631042	439.72526893536025	15079.155708115228	3771.554464261169	1530.2533088357086	519.9759402921553	1050.9820664920614	689.2572815670663	30720.40913913383	2334.698407050114	488.8640418780884	21975.353670368808	1946.316708761106	1211.9024779726612	486.6193488277085	1155.989132473434	189.25901887642914	17349.482331318613	2404.575007857213	7.998961181967157	15847.111473995088
PWY-7208	49097.41024835262	59161.43772103399	68136.35071457326	43554.174121569624	100258.0983977983	92624.04355758848	84588.94667456544	70185.70733610843	88745.49835882314	76177.41769605482	96522.5323903234	53155.82317584621	59427.08519096707	73019.44815162224	112650.0601158672	72912.7524798923	54278.558253519746	95399.55997970297	45192.568942247846	97784.44918828853	49841.54592622715	29794.9518744258	80310.24721197608	57524.53129477763	67432.97468567507	55967.44642019524	90993.93508949048
PWY-7209	9.997532574573066	0.0	27.488585290161836	0.0	0.0	0.0	52.462963210284734	1739.4006854651939	343.48357043268624	0.0	1082.8694003971957	2812.825304306981	179.48690685412328	446.9871846384553	0.0	0.0	1528.2711453602171	346.1200999326846	0.0	818.2252965151282	0.0	0.0	501.3602534117944	0.0	0.0	1121.790585356844	789.6637874846961
PWY-722	328.68935560634895	651.5978612295208	279.1882988212817	1002.9671414229005	572.6570682716554	640.7973699414256	706.2069113638041	652.717673694031	1218.690473393607	543.1897058017616	573.5282156475791	403.16670126068124	916.251996018363	688.1125588672475	840.2741248818021	440.9037117550258	426.6360335188494	1861.107360587807	306.75379889066	911.9802523989322	562.9609400674091	414.80738813956793	976.5848542901539	520.7449974260028	745.7544444764999	647.8976611153312	2454.3792947979528
PWY-7220	55073.59337159682	67087.21220064098	74447.46086664547	52136.79656657587	112938.32276945515	99286.0465335322	93857.30429853295	76163.86575550995	96585.7863321041	87042.33660562367	107705.28676280421	58895.34784197019	71863.45338222706	82943.99318800765	120586.07402472297	80050.9915777187	58630.562275536395	102553.12642952334	51973.61673546324	109365.36261435029	56090.82020118594	36580.185845236054	91172.1896447475	61623.501430352626	74581.78618905933	59730.23498686446	99125.68474383971
PWY-7221	50166.6691168214	62224.22739445123	70342.56120512815	47757.884692608015	102956.47786499634	98135.1800508661	87571.62152242428	70082.27274878231	91290.78399607372	78506.36994229048	100956.57045514454	55264.59803453538	66735.4025892647	75716.61872812327	123975.4026809305	75248.26458144604	54496.200098329486	96045.4083121968	47290.63271564792	101186.60008320774	53107.577452190475	34628.690331166385	83208.58831629291	62811.12881014539	70267.94286859312	56330.402865361735	93183.83599839275
PWY-7222	55073.59337159682	67087.21220064098	74447.46086664547	52136.79656657587	112938.32276945515	99286.0465335322	93857.30429853295	76163.86575550995	96585.7863321041	87042.33660562367	107705.28676280421	58895.34784197019	71863.45338222706	82943.99318800765	120586.07402472297	80050.9915777187	58630.562275536395	102553.12642952334	51973.61673546324	109365.36261435029	56090.82020118594	36580.185845236054	91172.1896447475	61623.501430352626	74581.78618905933	59730.23498686446	99125.68474383971
